design_id,dataset_name,latency_average_cycles,resources_lut_used,resources_ff_used,resources_bram_used,resources_dsp_used,PC_0,PC_1
doitgen-red.__PARA__L3-4.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-8,hlsyn,2711551.0,2243.0,400.0,5.0,1.0,9.768038,-3.96495
doitgen-red.__PARA__L3-4.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__TILE__L0-1.__TILE__L1-2.__TILE__L2-1,hlsyn,561801.0,3505.0,406.0,2.0,1.0,0.5358184,-8.789409
doitgen-red.__PARA__L3-4.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__TILE__L0-1.__TILE__L1-20.__TILE__L2-1,hlsyn,542849.0,221.0,0.0,55.0,1.0,-1.3492869,-4.5762815
doitgen-red.__PARA__L3-4.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__TILE__L0-1.__TILE__L1-4.__TILE__L2-1,hlsyn,543051.0,3328.0,1043.0,2.0,1.0,0.18878935,-8.729096
doitgen-red.__PARA__L3-4.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__TILE__L0-1.__TILE__L1-8.__TILE__L2-1,hlsyn,552276.0,15444.0,4006.0,11.0,3.0,-0.038609162,-7.401855
doitgen-red.__PARA__L3-4.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__TILE__L0-2.__TILE__L1-1.__TILE__L2-1,hlsyn,529892.0,11901.0,1381.0,13.0,3.0,-0.43848765,-7.2124605
doitgen-red.__PARA__L3-4.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__TILE__L0-25.__TILE__L1-1.__TILE__L2-1,hlsyn,542849.0,221.0,0.0,55.0,1.0,-1.3379152,-4.5762324
doitgen-red.__PARA__L3-4.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__TILE__L0-4.__TILE__L1-1.__TILE__L2-1,hlsyn,527804.0,10541.0,1343.0,17.0,3.0,-0.7878288,-6.0571766
doitgen-red.__PARA__L3-4.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__TILE__L0-8.__TILE__L1-1.__TILE__L2-1,hlsyn,526760.0,10544.0,1344.0,17.0,3.0,-0.77795213,-6.163466
doitgen-red.__PARA__L3-4.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1,hlsyn,782871.0,169.0,0.0,4.0,0.0,2.88991,-8.673335
doitgen-red.__PARA__L3-4.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-2,hlsyn,8164051.0,3334.0,295.0,2.0,0.0,11.51317,2.18909
doitgen-red.__PARA__L3-4.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-30,hlsyn,782871.0,169.0,0.0,4.0,0.0,3.105553,-8.604267
doitgen-red.__PARA__L3-4.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-4,hlsyn,4547551.0,4791.0,444.0,5.0,1.0,11.88044,-0.19863665
doitgen-red.__PARA__L3-4.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-8,hlsyn,2711551.0,2243.0,400.0,5.0,1.0,9.72994,-4.0129814
doitgen-red.__PARA__L3-4.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__TILE__L0-1.__TILE__L1-2.__TILE__L2-1,hlsyn,561801.0,3505.0,406.0,2.0,1.0,0.51739013,-8.77476
doitgen-red.__PARA__L3-4.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__TILE__L0-1.__TILE__L1-20.__TILE__L2-1,hlsyn,782871.0,169.0,0.0,4.0,0.0,3.0897527,-8.6393175
doitgen-red.__PARA__L3-4.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__TILE__L0-1.__TILE__L1-4.__TILE__L2-1,hlsyn,543051.0,3328.0,1043.0,2.0,1.0,0.22001563,-8.7263975
doitgen-red.__PARA__L3-4.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__TILE__L0-1.__TILE__L1-8.__TILE__L2-1,hlsyn,552276.0,15444.0,4006.0,11.0,3.0,-0.015517703,-7.456268
doitgen-red.__PARA__L3-4.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__TILE__L0-2.__TILE__L1-1.__TILE__L2-1,hlsyn,529892.0,11901.0,1381.0,13.0,3.0,-0.28253007,-7.2049646
doitgen-red.__PARA__L3-4.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__TILE__L0-25.__TILE__L1-1.__TILE__L2-1,hlsyn,782871.0,169.0,0.0,4.0,0.0,3.0673616,-8.650494
doitgen-red.__PARA__L3-4.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__TILE__L0-4.__TILE__L1-1.__TILE__L2-1,hlsyn,527804.0,10541.0,1343.0,17.0,3.0,-0.7976224,-6.15349
doitgen-red.__PARA__L3-4.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__TILE__L0-8.__TILE__L1-1.__TILE__L2-1,hlsyn,526760.0,10544.0,1344.0,17.0,3.0,-0.8198954,-6.0835567
doitgen-red.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1,hlsyn,509397.0,4694.0,999.0,2.0,3.0,-0.16864835,-8.582631
doitgen-red.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-2,hlsyn,8164051.0,4906.0,1173.0,0.0,1.0,11.558262,2.1860008
doitgen-red.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-30,hlsyn,509397.0,4694.0,999.0,2.0,3.0,-0.15320939,-8.582829
doitgen-red.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-4,hlsyn,4544551.0,10122.0,2707.0,0.0,8.0,11.900869,-0.21408458
doitgen-red.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-8,hlsyn,2706551.0,6208.0,2576.0,0.0,8.0,9.724904,-3.9739168
doitgen-red.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__TILE__L0-1.__TILE__L1-2.__TILE__L2-1,hlsyn,544801.0,6367.0,1203.0,0.0,3.0,0.35372105,-8.590846
doitgen-red.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__TILE__L0-1.__TILE__L1-20.__TILE__L2-1,hlsyn,509397.0,4694.0,999.0,2.0,3.0,-0.119960375,-8.603151
doitgen-red.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__TILE__L0-1.__TILE__L1-4.__TILE__L2-1,hlsyn,526051.0,6118.0,2150.0,0.0,3.0,0.14231989,-8.523835
doitgen-red.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__TILE__L0-1.__TILE__L1-8.__TILE__L2-1,hlsyn,535276.0,27412.0,6992.0,0.0,17.0,0.099420875,-7.3962173
doitgen-red.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__TILE__L0-2.__TILE__L1-1.__TILE__L2-1,hlsyn,512892.0,20727.0,4273.0,2.0,17.0,0.017710518,-7.553043
doitgen-red.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__TILE__L0-25.__TILE__L1-1.__TILE__L2-1,hlsyn,509397.0,4694.0,999.0,2.0,3.0,-0.15615846,-8.569342
doitgen-red.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__TILE__L0-4.__TILE__L1-1.__TILE__L2-1,hlsyn,510804.0,20482.0,4197.0,11.0,17.0,-0.03194467,-7.343624
doitgen-red.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__TILE__L0-8.__TILE__L1-1.__TILE__L2-1,hlsyn,526080.0,20488.0,4199.0,4.0,17.0,0.045948304,-7.572413
doitgen-red.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1,hlsyn,692869.0,3014.0,280.0,2.0,1.0,2.3060877,-8.803264
doitgen-red.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-2,hlsyn,8164051.0,4906.0,1173.0,0.0,1.0,11.468327,2.2007222
doitgen-red.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-30,hlsyn,692869.0,3014.0,280.0,2.0,1.0,2.2842498,-8.801408
doitgen-red.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-4,hlsyn,4544551.0,10122.0,2707.0,0.0,8.0,11.873703,-0.18971114
doitgen-red.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-8,hlsyn,2706551.0,6208.0,2576.0,0.0,8.0,9.740368,-4.00578
doitgen-red.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__TILE__L0-1.__TILE__L1-2.__TILE__L2-1,hlsyn,544801.0,6367.0,1203.0,0.0,3.0,0.2349955,-8.537509
doitgen-red.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__TILE__L0-1.__TILE__L1-20.__TILE__L2-1,hlsyn,692869.0,3014.0,280.0,2.0,1.0,2.3261018,-8.810329
doitgen-red.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__TILE__L0-1.__TILE__L1-4.__TILE__L2-1,hlsyn,526051.0,6118.0,2150.0,0.0,3.0,0.08150536,-8.455678
doitgen-red.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__TILE__L0-1.__TILE__L1-8.__TILE__L2-1,hlsyn,535276.0,27412.0,6992.0,0.0,17.0,0.023377597,-7.4280534
doitgen-red.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__TILE__L0-2.__TILE__L1-1.__TILE__L2-1,hlsyn,512892.0,20727.0,4273.0,2.0,17.0,0.06977044,-7.5868797
doitgen-red.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__TILE__L0-25.__TILE__L1-1.__TILE__L2-1,hlsyn,692869.0,3014.0,280.0,2.0,1.0,2.2769575,-8.794034
doitgen-red.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__TILE__L0-4.__TILE__L1-1.__TILE__L2-1,hlsyn,510804.0,20482.0,4197.0,11.0,17.0,-0.09680286,-7.293236
doitgen-red.__PARA__L3-8.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__TILE__L0-8.__TILE__L1-1.__TILE__L2-1,hlsyn,526080.0,20488.0,4199.0,4.0,17.0,0.065173335,-7.5412335
doitgen.__PIPE__L0-NA.__PIPE__L1-NA.__PIPE__L2-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1,hlsyn,2400872.0,2131.0,257.0,2.0,0.0,10.030248,-5.2770553
doitgen.__PIPE__L0-NA.__PIPE__L1-NA.__PIPE__L2-NA.__TILE__L0-1.__TILE__L1-2.__TILE__L2-1,hlsyn,293002.0,6597.0,2184.0,0.0,13.0,-3.0250657,-8.423091
doitgen.__PIPE__L0-NA.__PIPE__L1-NA.__PIPE__L2-NA.__TILE__L0-1.__TILE__L1-20.__TILE__L2-1,hlsyn,2400872.0,2132.0,257.0,2.0,0.0,10.026251,-5.2920046
doitgen.__PIPE__L0-NA.__PIPE__L1-NA.__PIPE__L2-NA.__TILE__L0-1.__TILE__L1-4.__TILE__L2-1,hlsyn,209127.0,6150.0,2761.0,0.0,13.0,-5.208401,-6.9077883
doitgen.__PIPE__L0-NA.__PIPE__L1-NA.__PIPE__L2-NA.__TILE__L0-1.__TILE__L1-8.__TILE__L2-1,hlsyn,2007626.0,18389.0,4156.0,1.0,13.0,8.939795,-4.908916
doitgen.__PIPE__L0-NA.__PIPE__L1-NA.__PIPE__L2-NA.__TILE__L0-25.__TILE__L1-1.__TILE__L2-1,hlsyn,2400872.0,2132.0,257.0,2.0,0.0,10.078515,-5.3208265
doitgen.__PIPE__L0-NA.__PIPE__L1-NA.__PIPE__L2-flatten.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1,hlsyn,2400872.0,2131.0,257.0,2.0,0.0,10.004808,-5.3222136
doitgen.__PIPE__L0-NA.__PIPE__L1-NA.__PIPE__L2-flatten.__TILE__L0-1.__TILE__L1-1.__TILE__L2-30,hlsyn,2400872.0,2131.0,257.0,2.0,0.0,10.017889,-5.2961617
doitgen.__PIPE__L0-NA.__PIPE__L1-NA.__PIPE__L2-flatten.__TILE__L0-1.__TILE__L1-2.__TILE__L2-1,hlsyn,293002.0,6600.0,2184.0,0.0,13.0,-3.0713277,-8.337205
doitgen.__PIPE__L0-NA.__PIPE__L1-NA.__PIPE__L2-flatten.__TILE__L0-1.__TILE__L1-4.__TILE__L2-1,hlsyn,209127.0,6150.0,2761.0,0.0,13.0,-5.10619,-6.9317684
doitgen.__PIPE__L0-NA.__PIPE__L1-NA.__PIPE__L2-flatten.__TILE__L0-25.__TILE__L1-1.__TILE__L2-1,hlsyn,2400872.0,2132.0,257.0,2.0,0.0,10.036421,-5.3226624
doitgen.__PIPE__L0-NA.__PIPE__L1-NA.__PIPE__L2-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-2,hlsyn,16508001.0,23384.0,2566.0,0.0,13.0,10.558096,2.5342152
doitgen.__PIPE__L0-NA.__PIPE__L1-NA.__PIPE__L2-off.__TILE__L0-1.__TILE__L1-2.__TILE__L2-1,hlsyn,293002.0,6600.0,2184.0,0.0,13.0,-3.0596128,-8.318635
doitgen.__PIPE__L0-NA.__PIPE__L1-NA.__PIPE__L2-off.__TILE__L0-1.__TILE__L1-4.__TILE__L2-1,hlsyn,209127.0,6150.0,2761.0,0.0,13.0,-5.1876054,-6.9478254
doitgen.__PIPE__L0-NA.__PIPE__L1-NA.__PIPE__L2-off.__TILE__L0-1.__TILE__L1-8.__TILE__L2-1,hlsyn,2007626.0,18389.0,4156.0,1.0,13.0,8.896552,-4.9389453
doitgen.__PIPE__L0-NA.__PIPE__L1-NA.__PIPE__L2-off.__TILE__L0-2.__TILE__L1-1.__TILE__L2-1,hlsyn,2412368.0,9604.0,1024.0,1.0,0.0,9.573612,-4.323319
doitgen.__PIPE__L0-NA.__PIPE__L1-NA.__PIPE__L2-off.__TILE__L0-4.__TILE__L1-1.__TILE__L2-1,hlsyn,2406620.0,8381.0,986.0,2.0,0.0,9.527244,-4.389121
doitgen.__PIPE__L0-NA.__PIPE__L1-NA.__PIPE__L2-off.__TILE__L0-8.__TILE__L1-1.__TILE__L2-1,hlsyn,2403746.0,8384.0,986.0,2.0,0.0,9.378841,-4.5506315
doitgen.__PIPE__L0-NA.__PIPE__L1-off.__PIPE__L2-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1,hlsyn,2400872.0,2131.0,257.0,2.0,0.0,10.053507,-5.349624
doitgen.__PIPE__L0-NA.__PIPE__L1-off.__PIPE__L2-NA.__TILE__L0-1.__TILE__L1-2.__TILE__L2-1,hlsyn,293002.0,6597.0,2184.0,0.0,13.0,-3.0831277,-8.328439
doitgen.__PIPE__L0-NA.__PIPE__L1-off.__PIPE__L2-NA.__TILE__L0-1.__TILE__L1-4.__TILE__L2-1,hlsyn,209127.0,6150.0,2761.0,0.0,13.0,-5.0393023,-6.995478
doitgen.__PIPE__L0-NA.__PIPE__L1-off.__PIPE__L2-NA.__TILE__L0-2.__TILE__L1-1.__TILE__L2-1,hlsyn,2412368.0,9604.0,1024.0,1.0,0.0,9.53083,-4.3532605
doitgen.__PIPE__L0-NA.__PIPE__L1-off.__PIPE__L2-NA.__TILE__L0-8.__TILE__L1-1.__TILE__L2-1,hlsyn,2403746.0,8384.0,986.0,2.0,0.0,9.493774,-4.5166087
doitgen.__PIPE__L0-NA.__PIPE__L1-off.__PIPE__L2-flatten.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1,hlsyn,2400872.0,2131.0,257.0,2.0,0.0,10.049409,-5.3217854
doitgen.__PIPE__L0-NA.__PIPE__L1-off.__PIPE__L2-flatten.__TILE__L0-1.__TILE__L1-1.__TILE__L2-30,hlsyn,2400872.0,2131.0,257.0,2.0,0.0,10.011781,-5.290665
doitgen.__PIPE__L0-NA.__PIPE__L1-off.__PIPE__L2-flatten.__TILE__L0-1.__TILE__L1-1.__TILE__L2-8,hlsyn,2904501.0,14503.0,6473.0,0.0,60.0,10.111253,-3.25512
doitgen.__PIPE__L0-NA.__PIPE__L1-off.__PIPE__L2-flatten.__TILE__L0-1.__TILE__L1-2.__TILE__L2-1,hlsyn,293002.0,6600.0,2184.0,0.0,13.0,-3.0414937,-8.290267
doitgen.__PIPE__L0-NA.__PIPE__L1-off.__PIPE__L2-flatten.__TILE__L0-1.__TILE__L1-4.__TILE__L2-1,hlsyn,209127.0,6147.0,2761.0,0.0,13.0,-5.086745,-7.0204616
doitgen.__PIPE__L0-NA.__PIPE__L1-off.__PIPE__L2-flatten.__TILE__L0-25.__TILE__L1-1.__TILE__L2-1,hlsyn,2400872.0,2131.0,257.0,2.0,0.0,10.041021,-5.311832
doitgen.__PIPE__L0-NA.__PIPE__L1-off.__PIPE__L2-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-2,hlsyn,16508001.0,23384.0,2566.0,0.0,13.0,10.582926,2.508697
doitgen.__PIPE__L0-NA.__PIPE__L1-off.__PIPE__L2-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-4,hlsyn,7208001.0,17376.0,2677.0,0.0,13.0,11.434945,2.069557
doitgen.__PIPE__L0-NA.__PIPE__L1-off.__PIPE__L2-off.__TILE__L0-1.__TILE__L1-2.__TILE__L2-1,hlsyn,293002.0,6600.0,2184.0,0.0,13.0,-3.095945,-8.344693
doitgen.__PIPE__L0-NA.__PIPE__L1-off.__PIPE__L2-off.__TILE__L0-1.__TILE__L1-4.__TILE__L2-1,hlsyn,209127.0,6147.0,2761.0,0.0,13.0,-5.18085,-7.0304303
doitgen.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1,hlsyn,2400872.0,2131.0,257.0,2.0,0.0,10.0524435,-5.3751025
doitgen.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-30,hlsyn,2400872.0,2132.0,257.0,2.0,0.0,10.030333,-5.3276057
doitgen.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-NA.__TILE__L0-1.__TILE__L1-2.__TILE__L2-1,hlsyn,293002.0,6597.0,2184.0,0.0,13.0,-3.0193353,-8.2806635
doitgen.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-NA.__TILE__L0-1.__TILE__L1-20.__TILE__L2-1,hlsyn,2400872.0,2132.0,257.0,2.0,0.0,10.036129,-5.3225384
doitgen.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-NA.__TILE__L0-1.__TILE__L1-4.__TILE__L2-1,hlsyn,209127.0,6147.0,2761.0,0.0,13.0,-5.0456557,-6.935624
doitgen.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-NA.__TILE__L0-25.__TILE__L1-1.__TILE__L2-1,hlsyn,2400872.0,2132.0,257.0,2.0,0.0,10.043347,-5.325511
doitgen.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-NA.__TILE__L0-4.__TILE__L1-1.__TILE__L2-1,hlsyn,2406620.0,8384.0,986.0,2.0,0.0,9.524924,-4.382205
doitgen.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-flatten.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1,hlsyn,2400872.0,2131.0,257.0,2.0,0.0,10.039454,-5.3050685
doitgen.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-flatten.__TILE__L0-1.__TILE__L1-1.__TILE__L2-30,hlsyn,2400872.0,2132.0,257.0,2.0,0.0,10.0619755,-5.3437853
doitgen.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-flatten.__TILE__L0-1.__TILE__L1-1.__TILE__L2-8,hlsyn,2904501.0,14503.0,6473.0,0.0,60.0,10.111779,-3.2670166
doitgen.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-flatten.__TILE__L0-1.__TILE__L1-2.__TILE__L2-1,hlsyn,293002.0,6597.0,2184.0,0.0,13.0,-3.0012295,-8.423903
doitgen.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-flatten.__TILE__L0-1.__TILE__L1-20.__TILE__L2-1,hlsyn,2400872.0,2132.0,257.0,2.0,0.0,10.017555,-5.294314
doitgen.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-flatten.__TILE__L0-1.__TILE__L1-4.__TILE__L2-1,hlsyn,209127.0,6147.0,2761.0,0.0,13.0,-5.0276384,-6.92654
doitgen.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-flatten.__TILE__L0-25.__TILE__L1-1.__TILE__L2-1,hlsyn,2400872.0,2132.0,257.0,2.0,0.0,10.031243,-5.2967687
doitgen.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-2,hlsyn,16508001.0,23384.0,2566.0,0.0,13.0,10.5295105,2.5131063
doitgen.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-off.__TILE__L0-1.__TILE__L1-2.__TILE__L2-1,hlsyn,293002.0,6600.0,2184.0,0.0,13.0,-3.0823386,-8.394422
doitgen.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-off.__TILE__L0-1.__TILE__L1-4.__TILE__L2-1,hlsyn,209127.0,6147.0,2761.0,0.0,13.0,-5.0388074,-6.894476
doitgen.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-off.__TILE__L0-2.__TILE__L1-1.__TILE__L2-1,hlsyn,2412368.0,9601.0,1024.0,1.0,0.0,9.535108,-4.341508
doitgen.__PIPE__L0-off.__PIPE__L1-NA.__PIPE__L2-off.__TILE__L0-4.__TILE__L1-1.__TILE__L2-1,hlsyn,2406620.0,8384.0,986.0,2.0,0.0,9.519726,-4.3805294
doitgen.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1,hlsyn,2400872.0,2131.0,257.0,2.0,0.0,10.030565,-5.3056107
doitgen.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__TILE__L0-1.__TILE__L1-1.__TILE__L2-8,hlsyn,2904501.0,14503.0,6473.0,0.0,60.0,10.072083,-3.3733015
doitgen.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__TILE__L0-1.__TILE__L1-20.__TILE__L2-1,hlsyn,2400872.0,2132.0,257.0,2.0,0.0,10.026942,-5.281555
doitgen.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__TILE__L0-1.__TILE__L1-4.__TILE__L2-1,hlsyn,209127.0,6150.0,2761.0,0.0,13.0,-5.1405525,-6.8708158
doitgen.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__TILE__L0-2.__TILE__L1-1.__TILE__L2-1,hlsyn,2412368.0,9604.0,1024.0,1.0,0.0,9.533468,-4.33795
doitgen.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__TILE__L0-25.__TILE__L1-1.__TILE__L2-1,hlsyn,2400872.0,2131.0,257.0,2.0,0.0,10.035226,-5.317444
doitgen.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-NA.__TILE__L0-8.__TILE__L1-1.__TILE__L2-1,hlsyn,2403746.0,8384.0,986.0,2.0,0.0,9.415552,-4.57169
doitgen.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-flatten.__TILE__L0-1.__TILE__L1-1.__TILE__L2-1,hlsyn,2400872.0,2131.0,257.0,2.0,0.0,10.031956,-5.3048377
doitgen.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-flatten.__TILE__L0-1.__TILE__L1-1.__TILE__L2-30,hlsyn,2400872.0,2131.0,257.0,2.0,0.0,10.015659,-5.3463798
doitgen.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-flatten.__TILE__L0-1.__TILE__L1-1.__TILE__L2-4,hlsyn,7208001.0,17372.0,2677.0,0.0,13.0,11.437015,2.0682468
doitgen.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-flatten.__TILE__L0-1.__TILE__L1-1.__TILE__L2-8,hlsyn,2904501.0,14503.0,6473.0,0.0,60.0,10.174202,-3.1013618
doitgen.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-flatten.__TILE__L0-1.__TILE__L1-2.__TILE__L2-1,hlsyn,293002.0,6600.0,2184.0,0.0,13.0,-3.0082984,-8.345868
doitgen.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-flatten.__TILE__L0-1.__TILE__L1-20.__TILE__L2-1,hlsyn,2400872.0,2131.0,257.0,2.0,0.0,10.018479,-5.3212447
doitgen.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-flatten.__TILE__L0-1.__TILE__L1-4.__TILE__L2-1,hlsyn,209127.0,6150.0,2761.0,0.0,13.0,-5.1528234,-6.9437537
doitgen.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-flatten.__TILE__L0-1.__TILE__L1-8.__TILE__L2-1,hlsyn,2007626.0,18389.0,4156.0,1.0,13.0,8.978582,-4.912006
doitgen.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-flatten.__TILE__L0-2.__TILE__L1-1.__TILE__L2-1,hlsyn,2412368.0,9601.0,1024.0,1.0,0.0,9.604573,-4.2595563
doitgen.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-flatten.__TILE__L0-25.__TILE__L1-1.__TILE__L2-1,hlsyn,2400872.0,2131.0,257.0,2.0,0.0,10.021168,-5.2893386
doitgen.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-flatten.__TILE__L0-4.__TILE__L1-1.__TILE__L2-1,hlsyn,2406620.0,8381.0,986.0,2.0,0.0,9.526586,-4.3747377
doitgen.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-2,hlsyn,16508001.0,23380.0,2566.0,0.0,13.0,10.542612,2.5265515
doitgen.__PIPE__L0-off.__PIPE__L1-off.__PIPE__L2-off.__TILE__L0-1.__TILE__L1-1.__TILE__L2-4,hlsyn,7208001.0,17372.0,2677.0,0.0,13.0,11.389005,2.089655
