name_unique,dataset_name,name,part,target_clock_period,version_vitis_hls,version_vivado,clock_period,latency_best_cycles,latency_best_seconds,latency_average_cycles,latency_average_seconds,latency_worst_cycles,latency_worst_seconds,resources_lut_used,resources_ff_used,resources_dsp_used,resources_bram_used,resources_uram_used
md_grid_opt_7f04b7802c22c2b919fc91002f5bfa8b,machsuite_xilinx_post_frontend,md,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.357000000000001e-09,2049.0,1.5074493000000002e-05,5887745.0,0.04331613996500001,355803393.0,2.6176455623010004,15278,9512,86,0,0
md_grid_opt_81fb9d232d686be93761610ac988fc8d,machsuite_xilinx_post_frontend,md,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.357000000000001e-09,2049.0,1.5074493000000002e-05,5887745.0,0.04331613996500001,355803393.0,2.6176455623010004,9918,8539,86,0,0
md_grid_opt_9b10103a93b72b85cbeb3ae80a689a6b,machsuite_xilinx_post_frontend,md,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.848e-09,16065.0,0.00012607812000000002,2000641.0,0.015701030568,42479873.0,0.333382043304,26843,26566,98,0,0
md_grid_opt_a56298bc64b1ebc88e1534cf3bcfc5fb,machsuite_xilinx_post_frontend,md,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.357000000000001e-09,6721.0,4.944639700000001e-05,5916929.0,0.043530846653000006,356663553.0,2.623973759421,16198,19601,86,0,0
md_grid_opt_ab755252e46e11b58c8f12f09a9f8c95,machsuite_xilinx_post_frontend,md,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.791e-09,26369.0,0.000205440879,3319553.0,0.025862637423,53096705.0,0.413676428655,43183,43049,101,0,0
md_grid_opt_c13629ab2dc07d9bf47f9abaf99934f5,machsuite_xilinx_post_frontend,md,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.475e-09,3649.0,2.7276275000000003e-05,5905153.0,0.044141018675000004,356344065.0,2.6636718858750004,23356,14258,86,0,0
md_grid_opt_dd5cc93d370f35cb47e98cead4e4ae88,machsuite_xilinx_post_frontend,md,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,6465.0,4.552653e-05,1263361.0,0.008896588162,28586241.0,0.201304309122,9019,6954,86,0,0
md_grid_opt_e7339a0c849b3d6605240a05c2615495,machsuite_xilinx_post_frontend,md,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.298e-09,1281.0,9.348738e-06,5856001.0,0.042737095298,354771201.0,2.589120224898,10481,7133,86,0,0
md_grid_opt_ee954bb50d94118d194ab34cc3c8ba5c,machsuite_xilinx_post_frontend,md,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.672e-09,10945.0,8.397004000000001e-05,1679745.0,0.012887003640000002,37355905.0,0.28659450316,15910,23861,122,0,0
md_grid_opt_f2bb3282e381792bba56591c1a426fd2,machsuite_xilinx_post_frontend,md,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.445000000000001e-09,7361.0,5.4802645000000006e-05,1466753.0,0.010919976085000001,33948033.0,0.252743105685,8769,13667,110,0,0
md_knn_opt_03ada8057c9f8702eb5f2444c1303c07,machsuite_xilinx_post_frontend,md_kernel,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.701e-09,44033.0,0.00033909813300000004,44033.0,0.00033909813300000004,44033.0,0.00033909813300000004,8237,11956,62,0,0
md_knn_opt_043e15d06e35f57ef93d947a060ac65f,machsuite_xilinx_post_frontend,md_kernel,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.445000000000001e-09,43777.0,0.000325919765,43777.0,0.000325919765,43777.0,0.000325919765,5873,8341,45,0,0
md_knn_opt_12f96724a02d0478ae8c3e4f0737373a,machsuite_xilinx_post_frontend,md_kernel,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.701e-09,44033.0,0.00033909813300000004,44033.0,0.00033909813300000004,44033.0,0.00033909813300000004,11187,11822,62,0,0
md_knn_opt_1939b71903d87059f11af9ca17776bc7,machsuite_xilinx_post_frontend,md_kernel,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,2465.0,1.7358530000000002e-05,2465.0,1.7358530000000002e-05,2465.0,1.7358530000000002e-05,24492,42805,268,0,0
md_knn_opt_23698e1ec5880922ae52a12a980fae59,machsuite_xilinx_post_frontend,md_kernel,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.731e-09,2251.0,1.7402481e-05,2251.0,1.7402481e-05,2251.0,1.7402481e-05,40084,78119,296,0,0
md_knn_opt_2b793528f1081b2a225b75789c666d65,machsuite_xilinx_post_frontend,md_kernel,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.416000000000001e-09,43777.0,0.00032465023200000005,43777.0,0.00032465023200000005,43777.0,0.00032465023200000005,4176,6268,42,0,0
md_knn_opt_2c58f35b362399257b368b8109b88652,machsuite_xilinx_post_frontend,md_kernel,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.445000000000001e-09,43777.0,0.000325919765,43777.0,0.000325919765,43777.0,0.000325919765,5589,8383,45,0,0
md_knn_opt_32ad564627d87b283965fb0f47fa0cea,machsuite_xilinx_post_frontend,md_kernel,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.731e-09,2329.0,1.8005499e-05,2329.0,1.8005499e-05,2329.0,1.8005499e-05,36951,78284,282,0,0
md_knn_opt_3987488b7776b0efeb3db7a17c9000c0,machsuite_xilinx_post_frontend,md_kernel,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,2465.0,1.7358530000000002e-05,2465.0,1.7358530000000002e-05,2465.0,1.7358530000000002e-05,26299,42780,268,0,0
md_knn_opt_50ab6f5def149e2683f51a9a3b9eec13,machsuite_xilinx_post_frontend,md_kernel,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.445000000000001e-09,2336.0,1.7391520000000003e-05,2336.0,1.7391520000000003e-05,2336.0,1.7391520000000003e-05,29687,58147,282,0,0
md_knn_opt_5dd2483ccbd1b3ba538ed114cf7ccdc9,machsuite_xilinx_post_frontend,md_kernel,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.701e-09,44033.0,0.00033909813300000004,44033.0,0.00033909813300000004,44033.0,0.00033909813300000004,8732,11807,62,0,0
md_knn_opt_6646246189f4da04954c0191ab4ef065,machsuite_xilinx_post_frontend,md_kernel,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.43e-09,43777.0,0.00032526311,43777.0,0.00032526311,43777.0,0.00032526311,5410,6095,42,0,0
md_knn_opt_84ebdbf133e9d0ec765b3c7c74c9bbd3,machsuite_xilinx_post_frontend,md_kernel,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.701e-09,44033.0,0.00033909813300000004,44033.0,0.00033909813300000004,44033.0,0.00033909813300000004,9500,11820,62,0,0
md_knn_opt_870171da3de6dcf9ead094e5663eb1a7,machsuite_xilinx_post_frontend,md_kernel,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.445000000000001e-09,2336.0,1.7391520000000003e-05,2336.0,1.7391520000000003e-05,2336.0,1.7391520000000003e-05,32851,57972,282,0,0
md_knn_opt_9f8c4a8cb5f951457e84b7d3cc314b76,machsuite_xilinx_post_frontend,md_kernel,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.416000000000001e-09,43777.0,0.00032465023200000005,43777.0,0.00032465023200000005,43777.0,0.00032465023200000005,4732,6098,42,0,0
md_knn_opt_bf2654aba7add94a5f8d65646c1876ba,machsuite_xilinx_post_frontend,md_kernel,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,2465.0,1.7358530000000002e-05,2465.0,1.7358530000000002e-05,2465.0,1.7358530000000002e-05,28577,42795,268,0,0
md_knn_opt_d6790a5094b0e3e971a7f707f6bb16b8,machsuite_xilinx_post_frontend,md_kernel,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.445000000000001e-09,2336.0,1.7391520000000003e-05,2336.0,1.7391520000000003e-05,2336.0,1.7391520000000003e-05,37190,57984,282,0,0
md_knn_opt_ea97a3404cf810d4c5eaa2ab7e9ea3ea,machsuite_xilinx_post_frontend,md_kernel,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.848e-09,2330.0,1.828584e-05,2330.0,1.828584e-05,2330.0,1.828584e-05,41379,91674,282,0,0
md_knn_opt_f066cc335d50985991b2b4a11d9604bf,machsuite_xilinx_post_frontend,md_kernel,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.416000000000001e-09,43777.0,0.00032465023200000005,43777.0,0.00032465023200000005,43777.0,0.00032465023200000005,4364,6086,42,0,0
nw_opt_038d7773678e139de83926a65b242945,machsuite_xilinx_post_frontend,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.847000000000001e-09,,,,,,,13968,2488,0,0,0
nw_opt_08f7663c0aa4d336d0c237008d37da1a,machsuite_xilinx_post_frontend,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.559e-09,,,,,,,29418,6357,0,0,0
nw_opt_1e411d2b1884a6930c851ada63b3f171,machsuite_xilinx_post_frontend,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.847000000000001e-09,,,,,,,23520,4163,0,0,0
nw_opt_1edd21caf60786f4d7d6af1a7d21e81a,machsuite_xilinx_post_frontend,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.2070000000000004e-09,,,,,,,19662,1957,0,0,0
nw_opt_1effb447272967eaf199ab7e63a7c7da,machsuite_xilinx_post_frontend,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.559e-09,,,,,,,19352,4236,0,0,0
nw_opt_271e89488f20c21f681e6f8f8abfd72d,machsuite_xilinx_post_frontend,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.847000000000001e-09,,,,,,,5954,1345,0,0,0
nw_opt_2e3c4d2bc2a2d3a45e9ab79c1fe35e1a,machsuite_xilinx_post_frontend,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.2070000000000004e-09,,,,,,,14097,1611,0,0,0
nw_opt_32b9cd98b1044b8ac72b7ede41f908c2,machsuite_xilinx_post_frontend,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.847000000000001e-09,,,,,,,6065,1279,0,0,0
nw_opt_32ed31f5bbe13082c787ddbd93b5f19b,machsuite_xilinx_post_frontend,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.847000000000001e-09,,,,,,,4023,796,0,0,0
nw_opt_377f351b68596748e1e8505ce6a90314,machsuite_xilinx_post_frontend,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.011000000000001e-09,,,,,,,22257,4347,0,0,0
nw_opt_394f8e7d2db7c5f6c78f5ec7cf5fcc6f,machsuite_xilinx_post_frontend,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.559e-09,,,,,,,9744,1468,0,0,0
nw_opt_3c5ff4731a8ed3412ce6a49135227830,machsuite_xilinx_post_frontend,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.2070000000000004e-09,,,,,,,19134,2460,0,0,0
nw_opt_475d8b7df4d527746e5f74206679d776,machsuite_xilinx_post_frontend,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.011000000000001e-09,,,,,,,8588,1154,0,0,0
nw_opt_533e36fd93c8dd892c02c9db1b0ef7da,machsuite_xilinx_post_frontend,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.847000000000001e-09,,,,,,,6965,1405,0,0,0
nw_opt_54ac1941c3dfd79b74f8b8004609ce77,machsuite_xilinx_post_frontend,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.011000000000001e-09,,,,,,,10784,1157,0,0,0
nw_opt_5d8f65a71bfcfc5bb65fd1d4c1fa28d3,machsuite_xilinx_post_frontend,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.559e-09,,,,,,,30084,6503,0,0,0
nw_opt_65f627ce09668df312e49bb6c7c4d748,machsuite_xilinx_post_frontend,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.011000000000001e-09,,,,,,,19766,2018,0,0,0
nw_opt_68079e408604287125cc61e96e6c2bd6,machsuite_xilinx_post_frontend,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.2070000000000004e-09,,,,,,,18841,889,0,0,0
nw_opt_68f0a75b2e8d5d4a446c20e84e0a8c99,machsuite_xilinx_post_frontend,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.011000000000001e-09,,,,,,,21630,4232,0,0,0
nw_opt_7f72a0e7c21dde39e6a83d567bfd87b1,machsuite_xilinx_post_frontend,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.559e-09,,,,,,,5089,1091,0,0,0
nw_opt_843ddc231b5dadc33489f41d937a24d5,machsuite_xilinx_post_frontend,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.559e-09,,,,,,,10536,2126,0,0,0
nw_opt_91a2b1d7119996299634a3967335bb6e,machsuite_xilinx_post_frontend,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.559e-09,,,,,,,10071,2250,0,0,0
nw_opt_b3df326cda504f37ed56248f23517a87,machsuite_xilinx_post_frontend,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.4200000000000006e-09,,,,,,,3877,1014,0,0,0
nw_opt_b4f652091dee2e703f676bd11b08354e,machsuite_xilinx_post_frontend,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.559e-09,,,,,,,9086,2070,0,0,0
nw_opt_b51e47d9f67ccf0e696569d33ed468f3,machsuite_xilinx_post_frontend,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.2070000000000004e-09,,,,,,,18302,3033,0,0,0
nw_opt_be18acecbf0705a233b2dbe692f3ae33,machsuite_xilinx_post_frontend,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.847000000000001e-09,,,,,,,6465,1146,0,0,0
nw_opt_c607c1c0e23e0b5cd4f6a407352e3aa3,machsuite_xilinx_post_frontend,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.2070000000000004e-09,,,,,,,23034,1620,0,0,0
nw_opt_df8f0849cf4531080c19c44b4807d7fe,machsuite_xilinx_post_frontend,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.559e-09,,,,,,,4599,1110,0,0,0
nw_opt_dfc3778f638aa7ff9ca7e361dea9a255,machsuite_xilinx_post_frontend,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.559e-09,,,,,,,2989,712,0,0,0
nw_opt_eff3de9478a4fd4121dad598ee8ea7d4,machsuite_xilinx_post_frontend,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.847000000000001e-09,,,,,,,3620,493,0,0,0
sort_merge_opt_0dee58022f00ea52abed9651fa3aed59,machsuite_xilinx_post_frontend,ms_mergesort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.7380000000000005e-09,,,,,,,2800,947,0,4,0
sort_merge_opt_1e212271c7f4597ef4bbae84aee72b91,machsuite_xilinx_post_frontend,ms_mergesort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,5.539e-09,,,,,,,2173,1049,0,4,0
sort_merge_opt_22626228db848cb9cb7f47c35ce6388c,machsuite_xilinx_post_frontend,ms_mergesort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.367e-09,,,,,,,3196,1537,0,4,0
sort_merge_opt_27d6058c0143bd8e78545e3be97c73a7,machsuite_xilinx_post_frontend,ms_mergesort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,5.539e-09,,,,,,,2173,1049,0,4,0
sort_merge_opt_2ac10fa8750683857c8c8f482ba77d0b,machsuite_xilinx_post_frontend,ms_mergesort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.426000000000001e-09,,,,,,,5068,2329,0,4,0
sort_merge_opt_38687b030e79a0375948e56b8b796dd7,machsuite_xilinx_post_frontend,ms_mergesort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.111e-09,,,,,,,2102,1142,0,4,0
sort_merge_opt_3c53f8c18a1a89a93bdd55c1bbf5154c,machsuite_xilinx_post_frontend,ms_mergesort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.111e-09,,,,,,,1617,942,0,4,0
sort_merge_opt_6d33fe028764856d622804c3631c7c52,machsuite_xilinx_post_frontend,ms_mergesort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.544e-09,,,,,,,8726,3912,0,4,0
sort_merge_opt_750aa3aa7f33b182f908c10293046102,machsuite_xilinx_post_frontend,ms_mergesort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.367e-09,,,,,,,3196,1537,0,4,0
sort_merge_opt_799687ed11d7ce5415cdf4a71788bd6e,machsuite_xilinx_post_frontend,ms_mergesort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.367e-09,,,,,,,3065,1536,0,4,0
sort_merge_opt_8e8326b35b0788fa8a8828bfb08cc042,machsuite_xilinx_post_frontend,ms_mergesort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.404000000000001e-09,,,,,,,17135,7083,0,4,0
sort_merge_opt_8f37aeb3f19752e891d8020d616969b7,machsuite_xilinx_post_frontend,ms_mergesort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.404000000000001e-09,,,,,,,17135,7083,0,4,0
sort_merge_opt_91aaba51605a0aacd84c8f1a808d5367,machsuite_xilinx_post_frontend,ms_mergesort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,5.539e-09,,,,,,,1914,860,0,4,0
sort_merge_opt_93dbc83444db1d8f1e60acae8ee1ac52,machsuite_xilinx_post_frontend,ms_mergesort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,4.672e-09,,,,,,,8637,3762,0,4,0
sort_merge_opt_a5a802d6a1d639f2b59caef6cdb5cbf6,machsuite_xilinx_post_frontend,ms_mergesort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,4.5320000000000005e-09,,,,,,,16169,6928,0,4,0
sort_merge_opt_a858d5d0180da769af88dea0bdf3caa4,machsuite_xilinx_post_frontend,ms_mergesort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,5.539e-09,,,,,,,2389,1050,0,4,0
sort_merge_opt_a8ff7b727c4bf3dee8917fd97ecc2255,machsuite_xilinx_post_frontend,ms_mergesort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.111e-09,,,,,,,1617,942,0,4,0
sort_merge_opt_a9b270b786a758c27531e27a80f392a5,machsuite_xilinx_post_frontend,ms_mergesort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.923000000000001e-09,,,,,,,2800,1288,0,4,0
sort_merge_opt_b114a82ac9ba22aed784eb6d60562bc3,machsuite_xilinx_post_frontend,ms_mergesort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.404000000000001e-09,,,,,,,16354,7080,0,4,0
sort_merge_opt_b545a9d60b62345ada89f7612311a25f,machsuite_xilinx_post_frontend,ms_mergesort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.111e-09,,,,,,,2398,945,0,4,0
sort_merge_opt_b61df4ecc1c7ed90411473c1e9da7843,machsuite_xilinx_post_frontend,ms_mergesort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.426000000000001e-09,,,,,,,4937,2328,0,4,0
sort_merge_opt_b8f36c4801efcba1254d6c4f44b978d3,machsuite_xilinx_post_frontend,ms_mergesort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,5.539e-09,,,,,,,1567,858,0,4,0
sort_merge_opt_c162b6793b217195d3151c006434b16c,machsuite_xilinx_post_frontend,ms_mergesort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,5.795e-09,,,,,,,3766,1443,0,4,0
sort_merge_opt_d1d98ebd232d657dd70dc1dfd7b9ab02,machsuite_xilinx_post_frontend,ms_mergesort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.7380000000000005e-09,,,,,,,10569,2215,0,8,0
sort_merge_opt_d57d1226eb7762f893067d2792a42667,machsuite_xilinx_post_frontend,ms_mergesort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.367e-09,,,,,,,3196,1537,0,4,0
sort_merge_opt_d9bad536f405c0603bb97e72800526e4,machsuite_xilinx_post_frontend,ms_mergesort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.111e-09,,,,,,,1748,943,0,4,0
sort_merge_opt_dc03e745d724d9837a9c120cab482d3f,machsuite_xilinx_post_frontend,ms_mergesort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.667e-09,,,,,,,1616,710,0,4,0
sort_merge_opt_dfa6c95bc9adc97f10c486705468cc8e,machsuite_xilinx_post_frontend,ms_mergesort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.367e-09,,,,,,,3196,1537,0,4,0
sort_radix_opt_0404d896f385460229de976c9b80c5f6,machsuite_xilinx_post_frontend,ss_sort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.112e-09,116145.0,0.0008260232400000001,116145.0,0.0008260232400000001,116145.0,0.0008260232400000001,38382,21904,0,0,0
sort_radix_opt_103cc7c7edfc44a7ed6a895fb4ab0e36,machsuite_xilinx_post_frontend,ss_sort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.0960000000000005e-09,230001.0,0.0014020860960000001,230001.0,0.0014020860960000001,230001.0,0.0014020860960000001,24349,13690,0,0,0
sort_radix_opt_153205c6da779047888ec965e3b32a25,machsuite_xilinx_post_frontend,ss_sort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.862e-09,231793.0,0.0008951845660000001,231793.0,0.0008951845660000001,231793.0,0.0008951845660000001,7577,3415,0,0,0
sort_radix_opt_196be84b23eeece67a207bc559824a1a,machsuite_xilinx_post_frontend,ss_sort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.862e-09,231793.0,0.0008951845660000001,231793.0,0.0008951845660000001,231793.0,0.0008951845660000001,20073,7513,0,0,0
sort_radix_opt_45df591a4bac8bd66cb869ae83b213e8,machsuite_xilinx_post_frontend,ss_sort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.538e-09,132577.0,0.0008667884260000001,132577.0,0.0008667884260000001,132577.0,0.0008667884260000001,19837,11657,0,0,0
sort_radix_opt_4fc722156ffd8dae82eef74fd1641c1a,machsuite_xilinx_post_frontend,ss_sort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,5.301000000000001e-09,165265.0,0.0008760697650000001,165265.0,0.0008760697650000001,165265.0,0.0008760697650000001,6385,3253,0,0,0
sort_radix_opt_55e7d777589d8f5fe857cf370c83bb59,machsuite_xilinx_post_frontend,ss_sort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,4.2110000000000005e-09,168369.0,0.000709001859,168369.0,0.000709001859,168369.0,0.000709001859,13118,2568,0,0,0
sort_radix_opt_572fd3dea672735e19a23dabd8497723,machsuite_xilinx_post_frontend,ss_sort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.538e-09,99793.0,0.0006524466340000001,99793.0,0.0006524466340000001,99793.0,0.0006524466340000001,29015,15400,0,0,0
sort_radix_opt_5bdef7791c48585dd2103c03c31b1024,machsuite_xilinx_post_frontend,ss_sort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.538e-09,148961.0,0.000973907018,148961.0,0.000973907018,148961.0,0.000973907018,51066,28527,0,0,0
sort_radix_opt_63f378b39375eca8e49d951c22754d4e,machsuite_xilinx_post_frontend,ss_sort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.538e-09,132561.0,0.000866683818,132561.0,0.000866683818,132561.0,0.000866683818,18293,8649,0,0,0
sort_radix_opt_8ccb160a533ca124c875dd45c71231f9,machsuite_xilinx_post_frontend,ss_sort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,5.301000000000001e-09,132561.0,0.0007027058610000001,132561.0,0.0007027058610000001,132561.0,0.0007027058610000001,13665,5669,0,0,0
sort_radix_opt_93f5df82785b105d64edb2c21cfcbe99,machsuite_xilinx_post_frontend,ss_sort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.538e-09,132561.0,0.000866683818,132561.0,0.000866683818,132561.0,0.000866683818,27084,11279,0,0,0
sort_radix_opt_9feb82cdf3e51b7d0ff4236721eda6ec,machsuite_xilinx_post_frontend,ss_sort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.0960000000000005e-09,230257.0,0.001403646672,230257.0,0.001403646672,230257.0,0.001403646672,13077,6863,0,0,0
sort_radix_opt_a4cd3a342e090d8b96469ab8dd8bcdd2,machsuite_xilinx_post_frontend,ss_sort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.112e-09,116113.0,0.000825795656,116113.0,0.000825795656,116113.0,0.000825795656,25759,12424,0,0,0
sort_radix_opt_aaec5a8f71397f869229400eab3765dc,machsuite_xilinx_post_frontend,ss_sort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,5.087e-09,201137.0,0.001023183919,201137.0,0.001023183919,201137.0,0.001023183919,9704,1795,0,0,0
sort_radix_opt_b83bcdd57695308bb4e6e1b012041d99,machsuite_xilinx_post_frontend,ss_sort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.0960000000000005e-09,230001.0,0.0014020860960000001,230001.0,0.0014020860960000001,230001.0,0.0014020860960000001,22742,13106,0,0,0
sort_radix_opt_c6152c731949a821d560dc6d174f49f2,machsuite_xilinx_post_frontend,ss_sort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.538e-09,165313.0,0.001080816394,165313.0,0.001080816394,165313.0,0.001080816394,11253,6357,0,0,0
sort_radix_opt_d46d1dfd81f476dfb9415d46749066b6,machsuite_xilinx_post_frontend,ss_sort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.0960000000000005e-09,230001.0,0.0014020860960000001,230001.0,0.0014020860960000001,230001.0,0.0014020860960000001,28508,15084,0,0,0
sort_radix_opt_de44afb0f16f528315273919ba396f2d,machsuite_xilinx_post_frontend,ss_sort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,4.66e-09,198017.0,0.00092275922,198017.0,0.00092275922,198017.0,0.00092275922,12959,5812,0,0,0
sort_radix_opt_e73e3330b3df07a7eedcfe5b32b4df2b,machsuite_xilinx_post_frontend,ss_sort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.538e-09,99825.0,0.00065265585,99825.0,0.00065265585,99825.0,0.00065265585,45143,27482,0,0,0
sort_radix_opt_eed6318ea8d917ca55d376ccfaf3592c,machsuite_xilinx_post_frontend,ss_sort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.9170000000000004e-09,180657.0,0.0007076334690000001,180657.0,0.0007076334690000001,180657.0,0.0007076334690000001,20497,6659,0,0,0
sort_radix_opt_f45add67307f63a2251ecfa20896fe17,machsuite_xilinx_post_frontend,ss_sort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,5.301000000000001e-09,132561.0,0.0007027058610000001,132561.0,0.0007027058610000001,132561.0,0.0007027058610000001,26799,10074,0,0,0
