prj,clk_target(ns),clk_estimated(ns),clk_uncertainty(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits)
io4_l2p2n1_l5p2n1_l7p1n1_d1d2,10.0,9.685,1.25,176,40,15967,24302,736.0,90.0,48.0,90.0,18x32,4x32
io4_l2p2n1_l5p2n1_l7p2n1,10.0,9.414,1.25,56,40,15733,17297,891.0,106.0,75.0,106.0,18x32,4x32
io4_l2p2n1_l5p2n1_l7p2n1_d1d2,10.0,9.663,1.25,176,80,22347,28340,864.0,93.0,64.0,93.0,18x32,4x32
io4_l2p2n1_l5p2n1_l7p4n1,10.0,9.851,1.25,56,40,15294,19097,1147.0,138.0,75.0,138.0,18x32,4x32
io4_l2p2n1_l5p2n1_l7p4n1_d1d2,10.0,9.263,1.25,176,160,35202,34466,1120.0,90.0,96.0,90.0,18x32,4x32
io4_l2p4n1_l5p4n1_l7n1n1,10.0,8.905,1.25,56,46,37737,24162,1151.0,70.0,79.0,70.0,18x32,4x32
io4_l2p4n1_l5p4n1_l7n1n1_d1d2,10.0,9.229,1.25,176,101,59983,39921,1188.0,70.0,73.0,70.0,18x32,4x32
io4_l2p4n1_l5p4n1_l7n1n2,10.0,9.298,1.25,56,46,37751,24309,1153.0,73.0,79.0,73.0,18x32,4x32
io4_l2p4n1_l5p4n1_l7n1n2_d1d2,10.0,9.24,1.25,176,101,60112,40104,1190.0,73.0,73.0,73.0,18x32,4x32
io4_l2p4n1_l5p4n1_l7n1n4,10.0,8.905,1.25,56,46,37771,24186,1157.0,70.0,79.0,70.0,18x32,4x32
io4_l2p4n1_l5p4n1_l7n1n4_d1d2,10.0,9.263,1.25,176,101,60377,37936,1194.0,70.0,73.0,70.0,18x32,4x32
io4_l2p4n1_l5p4n1_l7n1p1,10.0,8.905,1.25,56,46,38232,24466,1152.0,70.0,80.0,70.0,18x32,4x32
io4_l2p4n1_l5p4n1_l7n1p1_d1d2,10.0,9.229,1.25,176,101,60306,37921,1189.0,70.0,74.0,70.0,18x32,4x32
io4_l2p4n1_l5p4n1_l7n1p2,10.0,8.905,1.25,56,46,38261,24591,1154.0,73.0,80.0,73.0,18x32,4x32
io4_l2p4n1_l5p4n1_l7n1p2_d1d2,10.0,9.229,1.25,176,101,60470,38051,1191.0,73.0,74.0,73.0,18x32,4x32
io4_l2p4n1_l5p4n1_l7n1p4,10.0,8.905,1.25,56,46,37898,24296,1158.0,70.0,80.0,70.0,18x32,4x32
io4_l2p4n1_l5p4n1_l7n1p4_d1d2,10.0,9.229,1.25,176,101,60332,38034,1195.0,70.0,74.0,70.0,18x32,4x32
io4_l2p4n1_l5p4n1_l7p1n1,10.0,8.928,1.25,56,46,40165,25881,1275.0,84.0,77.0,84.0,18x32,4x32
io4_l2p4n1_l5p4n1_l7p1n1_d1d2,10.0,8.847,1.25,224,101,62568,42571,1312.0,84.0,71.0,84.0,18x32,4x32
io4_l2p4n1_l5p4n1_l7p2n1,10.0,8.952,1.25,56,46,40776,27213,1403.0,100.0,77.0,100.0,18x32,4x32
io4_l2p4n1_l5p4n1_l7p2n1_d1d2,10.0,8.847,1.25,224,101,65126,43577,1440.0,87.0,71.0,87.0,18x32,4x32
io4_l2p4n1_l5p4n1_l7p4n1,10.0,8.999,1.25,56,46,40433,29069,1659.0,132.0,77.0,132.0,18x32,4x32
io4_l2p4n1_l5p4n1_l7p4n1_d1d2,10.0,8.847,1.25,224,160,76179,48749,1696.0,84.0,96.0,84.0,18x32,4x32
io8_l2n1n1_l5n1n1_l7n1n1,10.0,8.419,1.25,56,5,995,3003,30.0,12.0,25.0,12.0,34x32,8x32
io8_l2n1n1_l5n1n1_l7n1n1_d1d2,10.0,8.528,1.25,448,5,1613,16506,31.0,12.0,26.0,12.0,34x32,8x32
io8_l2n1n1_l5n1n1_l7n1n2,10.0,8.847,1.25,56,5,1261,3076,32.0,13.0,25.0,13.0,34x32,8x32
io8_l2n1n1_l5n1n1_l7n1n2_d1d2,10.0,8.847,1.25,448,5,1887,17159,33.0,13.0,26.0,13.0,34x32,8x32
io8_l2n1n1_l5n1n1_l7n1n4,10.0,8.881,1.25,56,5,1250,3353,36.0,19.0,25.0,19.0,34x32,8x32
io8_l2n1n1_l5n1n1_l7n1n4_d1d2,10.0,8.967,1.25,448,5,2511,18384,37.0,19.0,26.0,19.0,34x32,8x32
io8_l2n1n1_l5n1n1_l7n1n8,10.0,8.419,1.25,56,40,3921,5376,44.0,12.0,39.0,12.0,34x32,8x32
io8_l2n1n1_l5n1n1_l7n1n8_d1d2,10.0,8.528,1.25,448,40,4533,15571,45.0,12.0,40.0,12.0,34x32,8x32
io8_l2n1n1_l5n1n1_l7n1p1,10.0,8.419,1.25,56,5,1251,3175,31.0,12.0,26.0,12.0,34x32,8x32
io8_l2n1n1_l5n1n1_l7n1p1_d1d2,10.0,8.528,1.25,448,5,1936,16710,32.0,12.0,27.0,12.0,34x32,8x32
io8_l2n1n1_l5n1n1_l7n1p2,10.0,8.419,1.25,56,10,1732,3580,33.0,13.0,28.0,13.0,34x32,8x32
io8_l2n1n1_l5n1n1_l7n1p2_d1d2,10.0,8.528,1.25,448,10,2489,17671,34.0,13.0,29.0,13.0,34x32,8x32
io8_l2n1n1_l5n1n1_l7n1p4,10.0,8.419,1.25,56,20,2635,4519,37.0,19.0,32.0,19.0,34x32,8x32
io8_l2n1n1_l5n1n1_l7n1p4_d1d2,10.0,8.528,1.25,448,20,3593,19630,38.0,19.0,33.0,19.0,34x32,8x32
io8_l2n1n1_l5n1n1_l7n1p8,10.0,8.419,1.25,56,40,4047,5485,45.0,12.0,40.0,12.0,34x32,8x32
io8_l2n1n1_l5n1n1_l7n1p8_d1d2,10.0,8.528,1.25,448,40,4796,22940,46.0,12.0,41.0,12.0,34x32,8x32
io8_l2n1n1_l5n1n1_l7p1n1,10.0,8.881,1.25,80,80,11521,10694,154.0,18.0,53.0,18.0,34x32,8x32
io8_l2n1n1_l5n1n1_l7p1n1_d1d2,10.0,8.967,1.25,640,80,12102,41578,155.0,18.0,54.0,18.0,34x32,8x32
io8_l2n1n1_l5n1n1_l7p2n1,10.0,8.824,1.25,80,80,13504,11718,282.0,26.0,53.0,26.0,34x32,8x32
io8_l2n1n1_l5n1n1_l7p2n1_d1d2,10.0,8.967,1.25,640,160,29109,45528,283.0,19.0,86.0,19.0,34x32,8x32
io8_l2n1n1_l5n1n1_l7p4n1,10.0,9.218,1.25,80,80,14617,14136,538.0,42.0,53.0,42.0,34x32,8x32
io8_l2n1n1_l5n1n1_l7p4n1_d1d2,10.0,8.967,1.25,640,320,44695,58871,539.0,25.0,150.0,25.0,34x32,8x32
io8_l2n1n1_l5n1n1_l7p8n1,10.0,9.24,1.25,80,80,13753,17452,1050.0,74.0,53.0,74.0,34x32,8x32
io8_l2n1n1_l5n1n1_l7p8n1_d1d2,10.0,8.967,1.25,640,640,87696,80235,1051.0,18.0,278.0,18.0,34x32,8x32
io8_l2n1n2_l5n1n2_l7n1n1,10.0,8.881,1.25,56,5,1456,3230,35.0,16.0,25.0,16.0,34x32,8x32
io8_l2n1n2_l5n1n2_l7n1n1_d1d2,10.0,8.955,1.25,448,5,2617,21099,36.0,14.0,26.0,14.0,34x32,8x32
io8_l2n1n2_l5n1n2_l7n1n2,10.0,8.578,1.25,56,5,1722,3316,37.0,17.0,25.0,17.0,34x32,8x32
io8_l2n1n2_l5n1n2_l7n1n2_d1d2,10.0,8.967,1.25,448,5,3252,21657,38.0,15.0,26.0,15.0,34x32,8x32
io8_l2n1n2_l5n1n2_l7n1n4,10.0,8.813,1.25,56,5,1711,3588,41.0,23.0,25.0,23.0,34x32,8x32
io8_l2n1n2_l5n1n2_l7n1n4_d1d2,10.0,8.813,1.25,448,5,3506,22937,42.0,21.0,26.0,21.0,34x32,8x32
io8_l2n1n2_l5n1n2_l7n1n8,10.0,8.881,1.25,56,40,4382,5603,49.0,16.0,39.0,16.0,34x32,8x32
io8_l2n1n2_l5n1n2_l7n1n8_d1d2,10.0,8.955,1.25,448,40,5529,16292,50.0,14.0,40.0,14.0,34x32,8x32
io8_l2n1n2_l5n1n2_l7n1p1,10.0,8.881,1.25,56,5,1712,3402,36.0,16.0,26.0,16.0,34x32,8x32
io8_l2n1n2_l5n1n2_l7n1p1_d1d2,10.0,8.955,1.25,448,5,2932,13591,37.0,14.0,27.0,14.0,34x32,8x32
io8_l2n1n2_l5n1n2_l7n1p2,10.0,8.881,1.25,56,10,2193,3807,38.0,17.0,28.0,17.0,34x32,8x32
io8_l2n1n2_l5n1n2_l7n1p2_d1d2,10.0,8.955,1.25,448,10,3485,14072,39.0,15.0,29.0,15.0,34x32,8x32
io8_l2n1n2_l5n1n2_l7n1p4,10.0,8.881,1.25,56,20,3096,4746,42.0,23.0,32.0,23.0,34x32,8x32
io8_l2n1n2_l5n1n2_l7n1p4_d1d2,10.0,8.955,1.25,448,20,4589,15071,43.0,21.0,33.0,21.0,34x32,8x32
io8_l2n1n2_l5n1n2_l7n1p8,10.0,8.881,1.25,56,40,4508,5712,50.0,16.0,40.0,16.0,34x32,8x32
io8_l2n1n2_l5n1n2_l7n1p8_d1d2,10.0,8.955,1.25,448,40,5792,16461,51.0,14.0,41.0,14.0,34x32,8x32
io8_l2n1n2_l5n1n2_l7p1n1,10.0,8.813,1.25,80,80,11981,10911,159.0,22.0,53.0,22.0,34x32,8x32
io8_l2n1n2_l5n1n2_l7p1n1_d1d2,10.0,8.813,1.25,640,80,13057,31215,160.0,20.0,54.0,20.0,34x32,8x32
io8_l2n1n2_l5n1n2_l7p2n1,10.0,8.858,1.25,80,80,13964,11935,287.0,30.0,53.0,30.0,34x32,8x32
io8_l2n1n2_l5n1n2_l7p2n1_d1d2,10.0,8.813,1.25,640,160,30064,42845,288.0,21.0,86.0,21.0,34x32,8x32
io8_l2n1n2_l5n1n2_l7p4n1,10.0,9.251,1.25,80,80,15078,14373,543.0,46.0,53.0,46.0,34x32,8x32
io8_l2n1n2_l5n1n2_l7p4n1_d1d2,10.0,8.813,1.25,640,320,45650,56188,544.0,27.0,150.0,27.0,34x32,8x32
io8_l2n1n2_l5n1n2_l7p8n1,10.0,9.274,1.25,80,80,14214,17689,1055.0,78.0,53.0,78.0,34x32,8x32
io8_l2n1n2_l5n1n2_l7p8n1_d1d2,10.0,8.813,1.25,640,640,88651,77554,1056.0,20.0,278.0,20.0,34x32,8x32
io8_l2n1n4_l5n1n4_l7n1n1,10.0,8.881,1.25,72,14,1994,4372,47.0,32.0,30.0,32.0,34x32,8x32
io8_l2n1n4_l5n1n4_l7n1n1_d1d2,10.0,8.528,1.25,448,14,2531,23020,46.0,26.0,29.0,26.0,34x32,8x32
io8_l2n1n4_l5n1n4_l7n1n2,10.0,8.533,1.25,72,14,2261,4462,49.0,33.0,30.0,33.0,34x32,8x32
io8_l2n1n4_l5n1n4_l7n1n2_d1d2,10.0,8.922,1.25,448,14,3166,23581,48.0,27.0,29.0,27.0,34x32,8x32
io8_l2n1n4_l5n1n4_l7n1n4,10.0,8.813,1.25,72,14,2249,4730,53.0,39.0,30.0,39.0,34x32,8x32
io8_l2n1n4_l5n1n4_l7n1n4_d1d2,10.0,8.944,1.25,448,14,3420,24855,52.0,33.0,29.0,33.0,34x32,8x32
io8_l2n1n4_l5n1n4_l7n1n8,10.0,8.881,1.25,72,40,4440,6412,61.0,32.0,41.0,32.0,34x32,8x32
io8_l2n1n4_l5n1n4_l7n1n8_d1d2,10.0,8.528,1.25,448,40,4963,16868,60.0,26.0,40.0,26.0,34x32,8x32
io8_l2n1n4_l5n1n4_l7n1p1,10.0,8.881,1.25,72,14,2250,4544,48.0,32.0,31.0,32.0,34x32,8x32
io8_l2n1n4_l5n1n4_l7n1p1_d1d2,10.0,8.528,1.25,448,14,2846,14536,47.0,26.0,30.0,26.0,34x32,8x32
io8_l2n1n4_l5n1n4_l7n1p2,10.0,8.881,1.25,72,16,2571,4826,50.0,33.0,32.0,33.0,34x32,8x32
io8_l2n1n4_l5n1n4_l7n1p2_d1d2,10.0,8.528,1.25,448,16,3239,14894,49.0,27.0,31.0,27.0,34x32,8x32
io8_l2n1n4_l5n1n4_l7n1p4,10.0,8.881,1.25,72,20,3154,5555,54.0,39.0,34.0,39.0,34x32,8x32
io8_l2n1n4_l5n1n4_l7n1p4_d1d2,10.0,8.528,1.25,448,20,4023,15647,53.0,33.0,33.0,33.0,34x32,8x32
io8_l2n1n4_l5n1n4_l7n1p8,10.0,8.881,1.25,72,40,4566,6521,62.0,32.0,42.0,32.0,34x32,8x32
io8_l2n1n4_l5n1n4_l7n1p8_d1d2,10.0,8.528,1.25,448,40,5226,17037,61.0,26.0,41.0,26.0,34x32,8x32
io8_l2n1n4_l5n1n4_l7p1n1,10.0,8.847,1.25,96,80,11943,11670,171.0,38.0,55.0,38.0,34x32,8x32
io8_l2n1n4_l5n1n4_l7p1n1_d1d2,10.0,8.944,1.25,640,80,12523,31753,170.0,32.0,54.0,32.0,34x32,8x32
io8_l2n1n4_l5n1n4_l7p2n1,10.0,8.858,1.25,96,80,13926,12694,299.0,46.0,55.0,46.0,34x32,8x32
io8_l2n1n4_l5n1n4_l7p2n1_d1d2,10.0,8.944,1.25,640,160,29530,43374,298.0,33.0,86.0,33.0,34x32,8x32
io8_l2n1n4_l5n1n4_l7p4n1,10.0,9.251,1.25,96,80,15040,15132,555.0,62.0,55.0,62.0,34x32,8x32
io8_l2n1n4_l5n1n4_l7p4n1_d1d2,10.0,8.944,1.25,640,320,45116,56726,554.0,39.0,150.0,39.0,34x32,8x32
io8_l2n1n4_l5n1n4_l7p8n1,10.0,9.274,1.25,96,80,14176,18448,1067.0,94.0,55.0,94.0,34x32,8x32
io8_l2n1n4_l5n1n4_l7p8n1_d1d2,10.0,8.944,1.25,640,640,88117,78093,1066.0,32.0,278.0,32.0,34x32,8x32
io8_l2n1n8_l5n1n8_l7n1n1,10.0,9.206,1.25,72,14,2336,4688,71.0,26.0,34.0,26.0,34x32,8x32
io8_l2n1n8_l5n1n8_l7n1n1_d1d2,10.0,8.922,1.25,448,23,3621,25558,66.0,12.0,32.0,12.0,34x32,8x32
io8_l2n1n8_l5n1n8_l7n1n2,10.0,9.218,1.25,72,14,2603,4771,73.0,27.0,34.0,27.0,34x32,8x32
io8_l2n1n8_l5n1n8_l7n1n2_d1d2,10.0,9.315,1.25,448,23,4256,26116,68.0,13.0,32.0,13.0,34x32,8x32
io8_l2n1n8_l5n1n8_l7n1n4,10.0,9.24,1.25,72,14,2590,5042,77.0,33.0,34.0,33.0,34x32,8x32
io8_l2n1n8_l5n1n8_l7n1n4_d1d2,10.0,9.338,1.25,448,23,4689,27329,72.0,19.0,32.0,19.0,34x32,8x32
io8_l2n1n8_l5n1n8_l7n1n8,10.0,9.206,1.25,72,40,4782,6710,85.0,26.0,45.0,26.0,34x32,8x32
io8_l2n1n8_l5n1n8_l7n1n8_d1d2,10.0,8.922,1.25,448,40,5573,17125,80.0,12.0,40.0,12.0,34x32,8x32
io8_l2n1n8_l5n1n8_l7n1p1,10.0,9.206,1.25,72,14,2592,4860,72.0,26.0,35.0,26.0,34x32,8x32
io8_l2n1n8_l5n1n8_l7n1p1_d1d2,10.0,8.922,1.25,448,23,3936,15162,67.0,12.0,33.0,12.0,34x32,8x32
io8_l2n1n8_l5n1n8_l7n1p2,10.0,9.206,1.25,72,16,2913,5142,74.0,27.0,36.0,27.0,34x32,8x32
io8_l2n1n8_l5n1n8_l7n1p2_d1d2,10.0,8.922,1.25,448,25,4329,15520,69.0,13.0,34.0,13.0,34x32,8x32
io8_l2n1n8_l5n1n8_l7n1p4,10.0,9.206,1.25,72,20,3496,5853,78.0,33.0,38.0,33.0,34x32,8x32
io8_l2n1n8_l5n1n8_l7n1p4_d1d2,10.0,8.922,1.25,448,29,5113,16273,73.0,19.0,36.0,19.0,34x32,8x32
io8_l2n1n8_l5n1n8_l7n1p8,10.0,9.206,1.25,72,40,4908,6819,86.0,26.0,46.0,26.0,34x32,8x32
io8_l2n1n8_l5n1n8_l7n1p8_d1d2,10.0,8.922,1.25,448,40,5836,17294,81.0,12.0,41.0,12.0,34x32,8x32
io8_l2n1n8_l5n1n8_l7p1n1,10.0,9.24,1.25,96,80,12285,11967,195.0,32.0,59.0,32.0,34x32,8x32
io8_l2n1n8_l5n1n8_l7p1n1_d1d2,10.0,9.338,1.25,640,80,13101,31971,190.0,18.0,54.0,18.0,34x32,8x32
io8_l2n1n8_l5n1n8_l7p2n1,10.0,8.835,1.25,96,80,14268,12991,323.0,40.0,59.0,40.0,34x32,8x32
io8_l2n1n8_l5n1n8_l7p2n1_d1d2,10.0,9.338,1.25,640,160,30108,43585,318.0,19.0,86.0,19.0,34x32,8x32
io8_l2n1n8_l5n1n8_l7p4n1,10.0,9.229,1.25,96,80,15381,15417,579.0,56.0,59.0,56.0,34x32,8x32
io8_l2n1n8_l5n1n8_l7p4n1_d1d2,10.0,9.338,1.25,640,320,45694,56944,574.0,25.0,150.0,25.0,34x32,8x32
io8_l2n1n8_l5n1n8_l7p8n1,10.0,9.251,1.25,96,80,14518,18738,1091.0,88.0,59.0,88.0,34x32,8x32
io8_l2n1n8_l5n1n8_l7p8n1_d1d2,10.0,9.338,1.25,640,640,88695,78315,1086.0,18.0,278.0,18.0,34x32,8x32
io8_l2n1p1_l5n1p1_l7n1n1,10.0,8.419,1.25,56,5,1164,3454,34.0,18.0,29.0,18.0,34x32,8x32
io8_l2n1p1_l5n1p1_l7n1n1_d1d2,10.0,8.528,1.25,448,5,1791,17629,35.0,18.0,30.0,18.0,34x32,8x32
io8_l2n1p1_l5n1p1_l7n1n2,10.0,8.847,1.25,56,5,1430,3527,36.0,19.0,29.0,19.0,34x32,8x32
io8_l2n1p1_l5n1p1_l7n1n2_d1d2,10.0,8.847,1.25,448,5,2049,18218,37.0,19.0,30.0,19.0,34x32,8x32
io8_l2n1p1_l5n1p1_l7n1n4,10.0,8.881,1.25,56,5,1419,3804,40.0,25.0,29.0,25.0,34x32,8x32
io8_l2n1p1_l5n1p1_l7n1n4_d1d2,10.0,8.967,1.25,448,5,2672,19427,41.0,25.0,30.0,25.0,34x32,8x32
io8_l2n1p1_l5n1p1_l7n1n8,10.0,8.419,1.25,56,40,4091,5831,48.0,18.0,43.0,18.0,34x32,8x32
io8_l2n1p1_l5n1p1_l7n1n8_d1d2,10.0,8.528,1.25,448,40,4711,16694,49.0,18.0,44.0,18.0,34x32,8x32
io8_l2n1p1_l5n1p1_l7n1p1,10.0,8.419,1.25,56,5,1421,3630,35.0,18.0,30.0,18.0,34x32,8x32
io8_l2n1p1_l5n1p1_l7n1p1_d1d2,10.0,8.528,1.25,448,5,2115,13997,36.0,18.0,31.0,18.0,34x32,8x32
io8_l2n1p1_l5n1p1_l7n1p2,10.0,8.419,1.25,56,10,1902,4035,37.0,19.0,32.0,19.0,34x32,8x32
io8_l2n1p1_l5n1p1_l7n1p2_d1d2,10.0,8.528,1.25,448,10,2668,14478,38.0,19.0,33.0,19.0,34x32,8x32
io8_l2n1p1_l5n1p1_l7n1p4,10.0,8.419,1.25,56,20,2805,4974,41.0,25.0,36.0,25.0,34x32,8x32
io8_l2n1p1_l5n1p1_l7n1p4_d1d2,10.0,8.528,1.25,448,20,3772,15477,42.0,25.0,37.0,25.0,34x32,8x32
io8_l2n1p1_l5n1p1_l7n1p8,10.0,8.419,1.25,56,40,4217,5940,49.0,18.0,44.0,18.0,34x32,8x32
io8_l2n1p1_l5n1p1_l7n1p8_d1d2,10.0,8.528,1.25,448,40,4975,16867,50.0,18.0,45.0,18.0,34x32,8x32
io8_l2n1p1_l5n1p1_l7p1n1,10.0,8.881,1.25,80,80,11658,11106,158.0,24.0,57.0,24.0,34x32,8x32
io8_l2n1p1_l5n1p1_l7p1n1_d1d2,10.0,8.967,1.25,640,80,12240,31422,159.0,24.0,58.0,24.0,34x32,8x32
io8_l2n1p1_l5n1p1_l7p2n1,10.0,8.824,1.25,80,80,13641,12130,286.0,32.0,57.0,32.0,34x32,8x32
io8_l2n1p1_l5n1p1_l7p2n1_d1d2,10.0,8.967,1.25,640,160,29247,43052,287.0,25.0,90.0,25.0,34x32,8x32
io8_l2n1p1_l5n1p1_l7p4n1,10.0,9.218,1.25,80,80,14754,14556,542.0,48.0,57.0,48.0,34x32,8x32
io8_l2n1p1_l5n1p1_l7p4n1_d1d2,10.0,8.967,1.25,640,320,44833,56395,543.0,31.0,154.0,31.0,34x32,8x32
io8_l2n1p1_l5n1p1_l7p8n1,10.0,9.24,1.25,80,80,13890,17872,1054.0,80.0,57.0,80.0,34x32,8x32
io8_l2n1p1_l5n1p1_l7p8n1_d1d2,10.0,8.967,1.25,640,640,87834,77759,1055.0,24.0,282.0,24.0,34x32,8x32
io8_l2n1p2_l5n1p2_l7n1n1,10.0,8.881,1.25,72,5,1393,3663,41.0,22.0,31.0,22.0,34x32,8x32
io8_l2n1p2_l5n1p2_l7n1n1_d1d2,10.0,8.955,1.25,448,5,2052,22160,40.0,20.0,30.0,20.0,34x32,8x32
io8_l2n1p2_l5n1p2_l7n1n2,10.0,8.578,1.25,72,5,1658,3729,43.0,23.0,31.0,23.0,34x32,8x32
io8_l2n1p2_l5n1p2_l7n1n2_d1d2,10.0,8.967,1.25,448,5,2309,22742,42.0,21.0,30.0,21.0,34x32,8x32
io8_l2n1p2_l5n1p2_l7n1n4,10.0,8.813,1.25,72,5,1647,4001,47.0,29.0,31.0,29.0,34x32,8x32
io8_l2n1p2_l5n1p2_l7n1n4_d1d2,10.0,8.813,1.25,448,5,2932,23946,46.0,27.0,30.0,27.0,34x32,8x32
io8_l2n1p2_l5n1p2_l7n1n8,10.0,8.881,1.25,72,40,4319,6036,55.0,22.0,45.0,22.0,34x32,8x32
io8_l2n1p2_l5n1p2_l7n1n8_d1d2,10.0,8.955,1.25,448,40,4972,17385,54.0,20.0,44.0,20.0,34x32,8x32
io8_l2n1p2_l5n1p2_l7n1p1,10.0,8.881,1.25,72,5,1649,3835,42.0,22.0,32.0,22.0,34x32,8x32
io8_l2n1p2_l5n1p2_l7n1p1_d1d2,10.0,8.955,1.25,448,5,2375,14684,41.0,20.0,31.0,20.0,34x32,8x32
io8_l2n1p2_l5n1p2_l7n1p2,10.0,8.881,1.25,72,10,2130,4240,44.0,23.0,34.0,23.0,34x32,8x32
io8_l2n1p2_l5n1p2_l7n1p2_d1d2,10.0,8.955,1.25,448,10,2928,15165,43.0,21.0,33.0,21.0,34x32,8x32
io8_l2n1p2_l5n1p2_l7n1p4,10.0,8.881,1.25,72,20,3033,5179,48.0,29.0,38.0,29.0,34x32,8x32
io8_l2n1p2_l5n1p2_l7n1p4_d1d2,10.0,8.955,1.25,448,20,4032,16164,47.0,27.0,37.0,27.0,34x32,8x32
io8_l2n1p2_l5n1p2_l7n1p8,10.0,8.881,1.25,72,40,4445,6145,56.0,22.0,46.0,22.0,34x32,8x32
io8_l2n1p2_l5n1p2_l7n1p8_d1d2,10.0,8.955,1.25,448,40,5235,17554,55.0,20.0,45.0,20.0,34x32,8x32
io8_l2n1p2_l5n1p2_l7p1n1,10.0,8.813,1.25,96,80,11886,11305,165.0,28.0,59.0,28.0,34x32,8x32
io8_l2n1p2_l5n1p2_l7p1n1_d1d2,10.0,8.813,1.25,640,80,12500,32101,164.0,26.0,58.0,26.0,34x32,8x32
io8_l2n1p2_l5n1p2_l7p2n1,10.0,8.858,1.25,96,80,13869,12329,293.0,36.0,59.0,36.0,34x32,8x32
io8_l2n1p2_l5n1p2_l7p2n1_d1d2,10.0,8.813,1.25,640,160,29507,43731,292.0,27.0,90.0,27.0,34x32,8x32
io8_l2n1p2_l5n1p2_l7p4n1,10.0,9.251,1.25,96,80,14982,14755,549.0,52.0,59.0,52.0,34x32,8x32
io8_l2n1p2_l5n1p2_l7p4n1_d1d2,10.0,8.813,1.25,640,320,45093,57074,548.0,33.0,154.0,33.0,34x32,8x32
io8_l2n1p2_l5n1p2_l7p8n1,10.0,9.274,1.25,96,80,14118,18071,1061.0,84.0,59.0,84.0,34x32,8x32
io8_l2n1p2_l5n1p2_l7p8n1_d1d2,10.0,8.813,1.25,640,640,88094,78440,1060.0,26.0,282.0,26.0,34x32,8x32
io8_l2n1p4_l5n1p4_l7n1n1,10.0,8.847,1.25,72,5,1673,4493,55.0,38.0,35.0,38.0,34x32,8x32
io8_l2n1p4_l5n1p4_l7n1n1_d1d2,10.0,8.847,1.25,448,5,2288,23626,50.0,32.0,30.0,32.0,34x32,8x32
io8_l2n1p4_l5n1p4_l7n1n2,10.0,8.858,1.25,72,5,1938,4559,57.0,39.0,35.0,39.0,34x32,8x32
io8_l2n1p4_l5n1p4_l7n1n2_d1d2,10.0,8.922,1.25,448,5,2923,24184,52.0,33.0,30.0,33.0,34x32,8x32
io8_l2n1p4_l5n1p4_l7n1n4,10.0,8.813,1.25,72,5,1927,4864,61.0,45.0,35.0,45.0,34x32,8x32
io8_l2n1p4_l5n1p4_l7n1n4_d1d2,10.0,8.944,1.25,448,5,3160,25413,56.0,39.0,30.0,39.0,34x32,8x32
io8_l2n1p4_l5n1p4_l7n1n8,10.0,8.847,1.25,72,40,4599,6866,69.0,38.0,49.0,38.0,34x32,8x32
io8_l2n1p4_l5n1p4_l7n1n8_d1d2,10.0,8.847,1.25,448,40,5200,17859,64.0,32.0,44.0,32.0,34x32,8x32
io8_l2n1p4_l5n1p4_l7n1p1,10.0,8.847,1.25,72,5,1929,4665,56.0,38.0,36.0,38.0,34x32,8x32
io8_l2n1p4_l5n1p4_l7n1p1_d1d2,10.0,8.847,1.25,448,5,2603,15158,51.0,32.0,31.0,32.0,34x32,8x32
io8_l2n1p4_l5n1p4_l7n1p2,10.0,8.847,1.25,72,10,2410,5070,58.0,39.0,38.0,39.0,34x32,8x32
io8_l2n1p4_l5n1p4_l7n1p2_d1d2,10.0,8.847,1.25,448,10,3156,15639,53.0,33.0,33.0,33.0,34x32,8x32
io8_l2n1p4_l5n1p4_l7n1p4,10.0,8.847,1.25,72,20,3313,6009,62.0,45.0,42.0,45.0,34x32,8x32
io8_l2n1p4_l5n1p4_l7n1p4_d1d2,10.0,8.847,1.25,448,20,4260,16638,57.0,39.0,37.0,39.0,34x32,8x32
io8_l2n1p4_l5n1p4_l7n1p8,10.0,8.847,1.25,72,40,4725,6975,70.0,38.0,50.0,38.0,34x32,8x32
io8_l2n1p4_l5n1p4_l7n1p8_d1d2,10.0,8.847,1.25,448,40,5463,18028,65.0,32.0,45.0,32.0,34x32,8x32
io8_l2n1p4_l5n1p4_l7p1n1,10.0,8.813,1.25,96,80,12102,12123,179.0,44.0,63.0,44.0,34x32,8x32
io8_l2n1p4_l5n1p4_l7p1n1_d1d2,10.0,8.944,1.25,640,80,12664,32563,174.0,38.0,58.0,38.0,34x32,8x32
io8_l2n1p4_l5n1p4_l7p2n1,10.0,9.229,1.25,96,80,14085,13147,307.0,52.0,63.0,52.0,34x32,8x32
io8_l2n1p4_l5n1p4_l7p2n1_d1d2,10.0,8.944,1.25,640,160,29671,44210,302.0,39.0,90.0,39.0,34x32,8x32
io8_l2n1p4_l5n1p4_l7p4n1,10.0,9.24,1.25,96,80,15198,15573,563.0,68.0,63.0,68.0,34x32,8x32
io8_l2n1p4_l5n1p4_l7p4n1_d1d2,10.0,8.944,1.25,640,320,45257,57536,558.0,45.0,154.0,45.0,34x32,8x32
io8_l2n1p4_l5n1p4_l7p8n1,10.0,9.263,1.25,96,80,14334,18905,1075.0,100.0,63.0,100.0,34x32,8x32
io8_l2n1p4_l5n1p4_l7p8n1_d1d2,10.0,8.944,1.25,640,640,88258,78902,1070.0,38.0,282.0,38.0,34x32,8x32
